Timestep,Month,Day,Hour,Heat demand (kW)
2548,4,17,04:00:00,2.596849393
2549,4,17,05:00:00,1.80949447
2550,4,17,06:00:00,3.318938914
2551,4,17,07:00:00,5.786111636
2552,4,17,08:00:00,3.722388624
2553,4,17,09:00:00,0
2554,4,17,10:00:00,0.348333333
2555,4,17,11:00:00,0
2556,4,17,12:00:00,0.5225
2557,4,17,13:00:00,0
2558,4,17,14:00:00,0
2559,4,17,15:00:00,0.580555556
2560,4,17,16:00:00,0
2561,4,17,17:00:00,0.580555556
2562,4,17,18:00:00,1.252653502
2563,4,17,19:00:00,1.03399684
2564,4,17,20:00:00,1.55099526
2565,4,17,21:00:00,2.68753765
2566,4,17,22:00:00,2.533292258
2567,4,17,23:00:00,0.994154292
2568,4,18,00:00:00,0.51699842
2569,4,18,01:00:00,0.361898894
2570,4,18,02:00:00,0.620398104
2571,4,18,03:00:00,0.620398104
2572,4,18,04:00:00,0.620398104
2573,4,18,05:00:00,0.361898894
2574,4,18,06:00:00,1.181886519
2575,4,18,07:00:00,3.191824643
2576,4,18,08:00:00,2.378192732
2577,4,18,09:00:00,0
2578,4,18,10:00:00,0
2579,4,18,11:00:00,0
2580,4,18,12:00:00,0
2581,4,18,13:00:00,0
2582,4,18,14:00:00,0
2583,4,18,15:00:00,0
2584,4,18,16:00:00,0
2585,4,18,17:00:00,0.464444444
2586,4,18,18:00:00,3.216393364
2587,4,18,19:00:00,3.487604001
2588,4,18,20:00:00,2.636691942
2589,4,18,21:00:00,2.740091626
2590,4,18,22:00:00,3.10199052
2591,4,18,23:00:00,1.65354081
2592,4,19,00:00:00,1.395895734
2593,4,19,01:00:00,1.344195892
2594,4,19,02:00:00,1.55099526
2595,4,19,03:00:00,1.80949447
2596,4,19,04:00:00,2.016293838
2597,4,19,05:00:00,2.946890994
2598,4,19,06:00:00,7.089610846
2599,4,19,07:00:00,4.089789098
2600,4,19,08:00:00,3.153690362
2601,4,19,09:00:00,0
2602,4,19,10:00:00,0
2603,4,19,11:00:00,0
2604,4,19,12:00:00,0
2605,4,19,13:00:00,0
2606,4,19,14:00:00,0
2607,4,19,15:00:00,0.464444444
2608,4,19,16:00:00,0
2609,4,19,17:00:00,1.103055556
2610,4,19,18:00:00,1.395895734
2611,4,19,19:00:00,2.119693522
2612,4,19,20:00:00,3.243524485
2613,4,19,21:00:00,3.257090046
2614,4,19,22:00:00,3.412189572
2615,4,19,23:00:00,1.912894154
2616,4,20,00:00:00,2.016293838
2617,4,20,01:00:00,2.06799368
2618,4,20,02:00:00,1.602695102
2619,4,20,03:00:00,1.55099526
2620,4,20,04:00:00,2.396405739
2621,4,20,05:00:00,1.757794628
2622,4,20,06:00:00,2.06799368
2623,4,20,07:00:00,4.565236702
2624,4,20,08:00:00,2.261227487
2625,4,20,09:00:00,0
2626,4,20,10:00:00,0.406388889
2627,4,20,11:00:00,0
2628,4,20,12:00:00,0.464444444
2629,4,20,13:00:00,0
2630,4,20,14:00:00,0
2631,4,20,15:00:00,0
2632,4,20,16:00:00,0.870833333
2633,4,20,17:00:00,0.464444444
2634,4,20,18:00:00,1.866695892
2635,4,20,19:00:00,1.861194312
2636,4,20,20:00:00,2.06799368
2637,4,20,21:00:00,3.055792258
2638,4,20,22:00:00,3.198180357
2639,4,20,23:00:00,0.827197472
2640,4,21,00:00:00,0.723797788
2641,4,21,01:00:00,0.620398104
2642,4,21,02:00:00,0.672097946
2643,4,21,03:00:00,0.723797788
2644,4,21,04:00:00,0.77549763
2645,4,21,05:00:00,0.77549763
2646,4,21,06:00:00,0.77549763
2647,4,21,07:00:00,5.223769088
2648,4,21,08:00:00,3.526592416
2649,4,21,09:00:00,0
2650,4,21,10:00:00,0
2651,4,21,11:00:00,0
2652,4,21,12:00:00,0
2653,4,21,13:00:00,0
2654,4,21,14:00:00,0
2655,4,21,15:00:00,0.5225
2656,4,21,16:00:00,0
2657,4,21,17:00:00,0.580555556
2658,4,21,18:00:00,2.635837808
2659,4,21,19:00:00,2.740091626
2660,4,21,20:00:00,3.153690362
2661,4,21,21:00:00,4.257600051
2662,4,21,22:00:00,3.87748815
2663,4,21,23:00:00,2.377338598
2664,4,22,00:00:00,2.016293838
2665,4,22,01:00:00,2.016293838
2666,4,22,02:00:00,2.016293838
2667,4,22,03:00:00,2.171393364
2668,4,22,04:00:00,2.32649289
2669,4,22,05:00:00,2.422682727
2670,4,22,06:00:00,3.099428119
2671,4,22,07:00:00,3.050290678
2672,4,22,08:00:00,2.998590836
2673,4,22,09:00:00,0
2674,4,22,10:00:00,0
2675,4,22,11:00:00,0
2676,4,22,12:00:00,0
2677,4,22,13:00:00,0
2678,4,22,14:00:00,0
2679,4,22,15:00:00,0
2680,4,22,16:00:00,0.5225
2681,4,22,17:00:00,0
2682,4,22,18:00:00,2.111629541
2683,4,22,19:00:00,1.706094786
2684,4,22,20:00:00,2.364627171
2685,4,22,21:00:00,3.152836228
2686,4,22,22:00:00,2.636691942
2687,4,22,23:00:00,0.620398104
2688,4,23,00:00:00,0.77549763
2689,4,23,01:00:00,0.620398104
2690,4,23,02:00:00,0.878897314
2691,4,23,03:00:00,0.672097946
2692,4,23,04:00:00,0.568698262
2693,4,23,05:00:00,1.291641916
2694,4,23,06:00:00,1.646330963
2695,4,23,07:00:00,2.119693522
2696,4,23,08:00:00,2.171393364
2697,4,23,09:00:00,0
2698,4,23,10:00:00,0.464444444
2699,4,23,11:00:00,0
2700,4,23,12:00:00,0
2701,4,23,13:00:00,0
2702,4,23,14:00:00,0
2703,4,23,15:00:00,0
2704,4,23,16:00:00,0
2705,4,23,17:00:00,0.464444444
2706,4,23,18:00:00,1.55099526
2707,4,23,19:00:00,2.738383359
2708,4,23,20:00:00,2.171393364
2709,4,23,21:00:00,3.462181147
2710,4,23,22:00:00,2.5849921
2711,4,23,23:00:00,0.361898894
2712,4,24,00:00:00,0.413598736
2713,4,24,01:00:00,0.413598736
2714,4,24,02:00:00,0.568698262
2715,4,24,03:00:00,1.240796208
2716,4,24,04:00:00,1.698884939
2717,4,24,05:00:00,1.240796208
2718,4,24,06:00:00,1.550141126
2719,4,24,07:00:00,3.661770668
2720,4,24,08:00:00,0.77549763
2721,4,24,09:00:00,0
2722,4,24,10:00:00,0
2723,4,24,11:00:00,0
2724,4,24,12:00:00,0
2725,4,24,13:00:00,0.464444444
2726,4,24,14:00:00,0
2727,4,24,15:00:00,0
2728,4,24,16:00:00,0
2729,4,24,17:00:00,1.335277778
2730,4,24,18:00:00,1.55099526
2731,4,24,19:00:00,2.06799368
2732,4,24,20:00:00,2.636691942
2733,4,24,21:00:00,2.84349131
2734,4,24,22:00:00,3.153690362
2735,4,24,23:00:00,1.395895734
2736,4,25,00:00:00,1.499295418
2737,4,25,01:00:00,1.602695102
2738,4,25,02:00:00,1.861194312
2739,4,25,03:00:00,1.912894154
2740,4,25,04:00:00,1.912894154
2741,4,25,05:00:00,1.964593996
2742,4,25,06:00:00,2.996882569
2743,4,25,07:00:00,6.619664822
2744,4,25,08:00:00,3.980887834
2745,4,25,09:00:00,0
2746,4,25,10:00:00,0
2747,4,25,11:00:00,0
2748,4,25,12:00:00,0
2749,4,25,13:00:00,0
2750,4,25,14:00:00,0
2751,4,25,15:00:00,0
2752,4,25,16:00:00,0
2753,4,25,17:00:00,0
2754,4,25,18:00:00,2.016293838
2755,4,25,19:00:00,4.500825433
2756,4,25,20:00:00,3.257090046
2757,4,25,21:00:00,4.702977355
2758,4,25,22:00:00,3.980887834
2759,4,25,23:00:00,2.842637176
2760,4,26,00:00:00,2.985025275
2761,4,26,01:00:00,2.791791468
2762,4,26,02:00:00,2.946890994
2763,4,26,03:00:00,2.998590836
2764,4,26,04:00:00,3.153690362
2765,4,26,05:00:00,3.205390204
2766,4,26,06:00:00,3.411335438
2767,4,26,07:00:00,5.767898629
2768,4,26,08:00:00,3.463889414
2769,4,26,09:00:00,0
2770,4,26,10:00:00,0
2771,4,26,11:00:00,0
2772,4,26,12:00:00,0
2773,4,26,13:00:00,0.464444444
2774,4,26,14:00:00,0.464444444
2775,4,26,15:00:00,0
2776,4,26,16:00:00,0
2777,4,26,17:00:00,0
2778,4,26,18:00:00,4.761887044
2779,4,26,19:00:00,4.75553133
2780,4,26,20:00:00,5.266174037
2781,4,26,21:00:00,5.847583726
2782,4,26,22:00:00,4.65298578
2783,4,26,23:00:00,2.636691942
2784,4,27,00:00:00,2.636691942
2785,4,27,01:00:00,2.533292258
2786,4,27,02:00:00,2.636691942
2787,4,27,03:00:00,2.5849921
2788,4,27,04:00:00,3.101136386
2789,4,27,05:00:00,2.636691942
2790,4,27,06:00:00,2.5849921
2791,4,27,07:00:00,5.838665612
2792,4,27,08:00:00,5.328022905
2793,4,27,09:00:00,0
2794,4,27,10:00:00,0.464444444
2795,4,27,11:00:00,0
2796,4,27,12:00:00,0
2797,4,27,13:00:00,0
2798,4,27,14:00:00,0
2799,4,27,15:00:00,0.406388889
2800,4,27,16:00:00,0
2801,4,27,17:00:00,0
2802,4,27,18:00:00,2.474382569
2803,4,27,19:00:00,3.165547655
2804,4,27,20:00:00,3.72153449
2805,4,27,21:00:00,3.61898894
2806,4,27,22:00:00,3.980887834
2807,4,27,23:00:00,2.016293838
2808,4,28,00:00:00,2.016293838
2809,4,28,01:00:00,2.016293838
2810,4,28,02:00:00,1.80949447
2811,4,28,03:00:00,1.912894154
2812,4,28,04:00:00,2.171393364
2813,4,28,05:00:00,1.706094786
2814,4,28,06:00:00,1.447595576
2815,4,28,07:00:00,4.3275129
2816,4,28,08:00:00,6.275124801
2817,4,28,09:00:00,0
2818,4,28,10:00:00,0
2819,4,28,11:00:00,0
2820,4,28,12:00:00,0
2821,4,28,13:00:00,0
2822,4,28,14:00:00,0
2823,4,28,15:00:00,0
2824,4,28,16:00:00,0
2825,4,28,17:00:00,0
2826,4,28,18:00:00,3.050290678
2827,4,28,19:00:00,3.412189572
2828,4,28,20:00:00,4.91698657
2829,4,28,21:00:00,5.537384674
2830,4,28,22:00:00,5.846729592
2831,4,28,23:00:00,3.146480515
2832,4,29,00:00:00,2.533292258
2833,4,29,01:00:00,2.274793048
2834,4,29,02:00:00,2.223093206
2835,4,29,03:00:00,2.481592416
2836,4,29,04:00:00,2.429892574
2837,4,29,05:00:00,2.378192732
2838,4,29,06:00:00,2.725671932
2839,4,29,07:00:00,5.753478935
2840,4,29,08:00:00,2.740091626
2841,4,29,09:00:00,0.464444444
2842,4,29,10:00:00,0
2843,4,29,11:00:00,0
2844,4,29,12:00:00,0
2845,4,29,13:00:00,0
2846,4,29,14:00:00,0
2847,4,29,15:00:00,0.406388889
2848,4,29,16:00:00,0
2849,4,29,17:00:00,0.580555556
2850,4,29,18:00:00,2.06799368
2851,4,29,19:00:00,2.688391784
2852,4,29,20:00:00,3.734245917
2853,4,29,21:00:00,3.567289098
2854,4,29,22:00:00,4.49703212
2855,4,29,23:00:00,2.06799368
2856,4,30,00:00:00,2.32649289
2857,4,30,01:00:00,2.895191152
2858,4,30,02:00:00,3.670688782
2859,4,30,03:00:00,3.980887834
2860,4,30,04:00:00,4.291086886
2861,4,30,05:00:00,4.601285938
2862,4,30,06:00:00,4.083433384
2863,4,30,07:00:00,5.761542915
2864,4,30,08:00:00,3.153690362
2865,4,30,09:00:00,0
2866,4,30,10:00:00,0
2867,4,30,11:00:00,0
2868,4,30,12:00:00,0
2869,4,30,13:00:00,0
2870,4,30,14:00:00,0
2871,4,30,15:00:00,0
2872,4,30,16:00:00,0
2873,4,30,17:00:00,0.5225
2874,4,30,18:00:00,1.569208267
2875,4,30,19:00:00,2.079850973
2876,4,30,20:00:00,2.32649289
2877,4,30,21:00:00,3.566434964
2878,4,30,22:00:00,3.567289098
2879,4,30,23:00:00,0.827197472
2880,5,1,00:00:00,1.194597946
2881,5,1,01:00:00,0.77549763
2882,5,1,02:00:00,1.240796208
2883,5,1,03:00:00,1.55099526
2884,5,1,04:00:00,1.706094786
2885,5,1,05:00:00,1.654394944
2886,5,1,06:00:00,3.788884939
2887,5,1,07:00:00,3.513880989
2888,5,1,08:00:00,2.740091626
2889,5,1,09:00:00,0
2890,5,1,10:00:00,0
2891,5,1,11:00:00,0
2892,5,1,12:00:00,0
2893,5,1,13:00:00,0
2894,5,1,14:00:00,0
2895,5,1,15:00:00,0
2896,5,1,16:00:00,0
2897,5,1,17:00:00,0.580555556
2898,5,1,18:00:00,1.085696682
2899,5,1,19:00:00,3.377848603
2900,5,1,20:00:00,3.62449052
2901,5,1,21:00:00,3.605423379
2902,5,1,22:00:00,4.187687202
2903,5,1,23:00:00,2.5849921
2904,5,2,00:00:00,2.32649289
2905,5,2,01:00:00,2.791791468
2906,5,2,02:00:00,3.308789888
2907,5,2,03:00:00,4.032587676
2908,5,2,04:00:00,4.601285938
2909,5,2,05:00:00,4.704685622
2910,5,2,06:00:00,4.980543705
2911,5,2,07:00:00,5.419565296
2912,5,2,08:00:00,2.895191152
2913,5,2,09:00:00,0.580555556
2914,5,2,10:00:00,0
2915,5,2,11:00:00,0.464444444
2916,5,2,12:00:00,0
2917,5,2,13:00:00,0
2918,5,2,14:00:00,0
2919,5,2,15:00:00,0
2920,5,2,16:00:00,0
2921,5,2,17:00:00,0
2922,5,2,18:00:00,0.672097946
2923,5,2,19:00:00,1.137396524
2924,5,2,20:00:00,1.55099526
2925,5,2,21:00:00,2.228594786
2926,5,2,22:00:00,1.912894154
2927,5,2,23:00:00,0
2928,5,3,00:00:00,0.103399684
2929,5,3,01:00:00,0.206799368
2930,5,3,02:00:00,0.051699842
2931,5,3,03:00:00,0.103399684
2932,5,3,04:00:00,0.516144286
2933,5,3,05:00:00,0
2934,5,3,06:00:00,0.928888889
2935,5,3,07:00:00,2.634983675
2936,5,3,08:00:00,1.757794628
2937,5,3,09:00:00,0
2938,5,3,10:00:00,0
2939,5,3,11:00:00,0.464444444
2940,5,3,12:00:00,0
2941,5,3,13:00:00,0
2942,5,3,14:00:00,0
2943,5,3,15:00:00,0
2944,5,3,16:00:00,0
2945,5,3,17:00:00,0
2946,5,3,18:00:00,1.344195892
2947,5,3,19:00:00,2.739237492
2948,5,3,20:00:00,2.648549235
2949,5,3,21:00:00,3.579146391
2950,5,3,22:00:00,4.050800683
2951,5,3,23:00:00,1.964593996
2952,5,4,00:00:00,2.223093206
2953,5,4,01:00:00,2.32649289
2954,5,4,02:00:00,2.533292258
2955,5,4,03:00:00,2.791791468
2956,5,4,04:00:00,3.579146391
2957,5,4,05:00:00,3.773234332
2958,5,4,06:00:00,2.895191152
2959,5,4,07:00:00,5.116576091
2960,5,4,08:00:00,4.147844653
2961,5,4,09:00:00,0.5225
2962,5,4,10:00:00,0
2963,5,4,11:00:00,0
2964,5,4,12:00:00,0
2965,5,4,13:00:00,0
2966,5,4,14:00:00,0
2967,5,4,15:00:00,0
2968,5,4,16:00:00,0
2969,5,4,17:00:00,0
2970,5,4,18:00:00,1.80949447
2971,5,4,19:00:00,1.757794628
2972,5,4,20:00:00,1.757794628
2973,5,4,21:00:00,1.706094786
2974,5,4,22:00:00,1.706094786
2975,5,4,23:00:00,0.5225
2976,5,5,00:00:00,0
2977,5,5,01:00:00,0.051699842
2978,5,5,02:00:00,0.051699842
2979,5,5,03:00:00,0
2980,5,5,04:00:00,0
2981,5,5,05:00:00,0.574199842
2982,5,5,06:00:00,0
2983,5,5,07:00:00,3.208329383
2984,5,5,08:00:00,2.020087151
2985,5,5,09:00:00,0
2986,5,5,10:00:00,0
2987,5,5,11:00:00,0
2988,5,5,12:00:00,0
2989,5,5,13:00:00,0
2990,5,5,14:00:00,0
2991,5,5,15:00:00,0.464444444
2992,5,5,16:00:00,0
2993,5,5,17:00:00,1.103055556
2994,5,5,18:00:00,0
2995,5,5,19:00:00,0.155099526
2996,5,5,20:00:00,0.103399684
2997,5,5,21:00:00,0.813631911
2998,5,5,22:00:00,0.77549763
2999,5,5,23:00:00,0
3000,5,6,00:00:00,0
3001,5,6,01:00:00,0
3002,5,6,02:00:00,0
3003,5,6,03:00:00,0
3004,5,6,04:00:00,0
3005,5,6,05:00:00,0
3006,5,6,06:00:00,0
3007,5,6,07:00:00,1.756086361
3008,5,6,08:00:00,0.51699842
3009,5,6,09:00:00,0
3010,5,6,10:00:00,0
3011,5,6,11:00:00,0
3012,5,6,12:00:00,0
3013,5,6,13:00:00,0
3014,5,6,14:00:00,0
3015,5,6,15:00:00,0
3016,5,6,16:00:00,0
3017,5,6,17:00:00,0.406388889
3018,5,6,18:00:00,0
3019,5,6,19:00:00,0
3020,5,6,20:00:00,0.827197472
3021,5,6,21:00:00,1.706094786
3022,5,6,22:00:00,2.223093206
3023,5,6,23:00:00,0.723797788
3024,5,7,00:00:00,1.29249605
3025,5,7,01:00:00,1.499295418
3026,5,7,02:00:00,1.912894154
3027,5,7,03:00:00,2.32649289
3028,5,7,04:00:00,2.636691942
3029,5,7,05:00:00,2.533292258
3030,5,7,06:00:00,3.009593996
3031,5,7,07:00:00,4.015605581
3032,5,7,08:00:00,1.239942074
3033,5,7,09:00:00,0
3034,5,7,10:00:00,0
3035,5,7,11:00:00,0
3036,5,7,12:00:00,0
3037,5,7,13:00:00,0
3038,5,7,14:00:00,0
3039,5,7,15:00:00,0
3040,5,7,16:00:00,0
3041,5,7,17:00:00,0
3042,5,7,18:00:00,1.29249605
3043,5,7,19:00:00,0.77549763
3044,5,7,20:00:00,0.464444444
3045,5,7,21:00:00,0.986944444
3046,5,7,22:00:00,0
3047,5,7,23:00:00,0.580555556
3048,5,8,00:00:00,0
3049,5,8,01:00:00,0.51699842
3050,5,8,02:00:00,0.051699842
3051,5,8,03:00:00,0.620398104
3052,5,8,04:00:00,1.349697472
3053,5,8,05:00:00,0.878897314
3054,5,8,06:00:00,1.756086361
3055,5,8,07:00:00,4.785601631
3056,5,8,08:00:00,2.636691942
3057,5,8,09:00:00,0
3058,5,8,10:00:00,0
3059,5,8,11:00:00,0
3060,5,8,12:00:00,0
3061,5,8,13:00:00,0
3062,5,8,14:00:00,0
3063,5,8,15:00:00,0.5225
3064,5,8,16:00:00,0
3065,5,8,17:00:00,0
3066,5,8,18:00:00,0.361898894
3067,5,8,19:00:00,0.827197472
3068,5,8,20:00:00,1.647185097
3069,5,8,21:00:00,1.964593996
3070,5,8,22:00:00,2.274793048
3071,5,8,23:00:00,0.361898894
3072,5,9,00:00:00,0.51699842
3073,5,9,01:00:00,0.982296998
3074,5,9,02:00:00,1.447595576
3075,5,9,03:00:00,1.757794628
3076,5,9,04:00:00,1.499295418
3077,5,9,05:00:00,1.189096366
3078,5,9,06:00:00,1.652686677
3079,5,9,07:00:00,3.319793048
3080,5,9,08:00:00,1.757794628
3081,5,9,09:00:00,0
3082,5,9,10:00:00,0.5225
3083,5,9,11:00:00,0
3084,5,9,12:00:00,0
3085,5,9,13:00:00,0
3086,5,9,14:00:00,0
3087,5,9,15:00:00,0
3088,5,9,16:00:00,0.464444444
3089,5,9,17:00:00,0
3090,5,9,18:00:00,2.481592416
3091,5,9,19:00:00,2.740091626
3092,5,9,20:00:00,2.740091626
3093,5,9,21:00:00,2.946890994
3094,5,9,22:00:00,3.10199052
3095,5,9,23:00:00,1.137396524
3096,5,10,00:00:00,1.085696682
3097,5,10,01:00:00,1.03399684
3098,5,10,02:00:00,1.137396524
3099,5,10,03:00:00,1.711596366
3100,5,10,04:00:00,1.240796208
3101,5,10,05:00:00,1.744229067
3102,5,10,06:00:00,3.524884149
3103,5,10,07:00:00,3.410481305
3104,5,10,08:00:00,1.55099526
3105,5,10,09:00:00,0
3106,5,10,10:00:00,0
3107,5,10,11:00:00,0
3108,5,10,12:00:00,0
3109,5,10,13:00:00,0
3110,5,10,14:00:00,0
3111,5,10,15:00:00,0
3112,5,10,16:00:00,0
3113,5,10,17:00:00,0.870833333
3114,5,10,18:00:00,2.32649289
3115,5,10,19:00:00,3.159191942
3116,5,10,20:00:00,3.404979725
3117,5,10,21:00:00,4.39998815
3118,5,10,22:00:00,3.670688782
3119,5,10,23:00:00,1.654394944
3120,5,11,00:00:00,1.706094786
3121,5,11,01:00:00,1.706094786
3122,5,11,02:00:00,1.964593996
3123,5,11,03:00:00,1.499295418
3124,5,11,04:00:00,1.29249605
3125,5,11,05:00:00,1.499295418
3126,5,11,06:00:00,1.711596366
3127,5,11,07:00:00,4.101646391
3128,5,11,08:00:00,5.281824643
3129,5,11,09:00:00,0
3130,5,11,10:00:00,0
3131,5,11,11:00:00,0
3132,5,11,12:00:00,0
3133,5,11,13:00:00,0
3134,5,11,14:00:00,0
3135,5,11,15:00:00,0
3136,5,11,16:00:00,0
3137,5,11,17:00:00,0.464444444
3138,5,11,18:00:00,2.745593206
3139,5,11,19:00:00,2.636691942
3140,5,11,20:00:00,3.281658767
3141,5,11,21:00:00,2.481592416
3142,5,11,22:00:00,2.32649289
3143,5,11,23:00:00,1.310709057
3144,5,12,00:00:00,1.137396524
3145,5,12,01:00:00,1.860340178
3146,5,12,02:00:00,1.29249605
3147,5,12,03:00:00,1.03399684
3148,5,12,04:00:00,0.878897314
3149,5,12,05:00:00,0.878897314
3150,5,12,06:00:00,0.672097946
3151,5,12,07:00:00,4.242326223
3152,5,12,08:00:00,2.970605581
3153,5,12,09:00:00,0
3154,5,12,10:00:00,0.580555556
3155,5,12,11:00:00,0
3156,5,12,12:00:00,0
3157,5,12,13:00:00,0
3158,5,12,14:00:00,0
3159,5,12,15:00:00,1.045
3160,5,12,16:00:00,0.5225
3161,5,12,17:00:00,0.5225
3162,5,12,18:00:00,1.29249605
3163,5,12,19:00:00,1.499295418
3164,5,12,20:00:00,3.004092416
3165,5,12,21:00:00,3.257090046
3166,5,12,22:00:00,3.308789888
3167,5,12,23:00:00,1.912894154
3168,5,13,00:00:00,2.119693522
3169,5,13,01:00:00,2.519726697
3170,5,13,02:00:00,3.257090046
3171,5,13,03:00:00,3.61898894
3172,5,13,04:00:00,2.791791468
3173,5,13,05:00:00,2.84349131
3174,5,13,06:00:00,4.404635596
3175,5,13,07:00:00,4.490676407
3176,5,13,08:00:00,3.9800337
3177,5,13,09:00:00,0
3178,5,13,10:00:00,0
3179,5,13,11:00:00,0
3180,5,13,12:00:00,0
3181,5,13,13:00:00,0
3182,5,13,14:00:00,0
3183,5,13,15:00:00,0
3184,5,13,16:00:00,0
3185,5,13,17:00:00,0
3186,5,13,18:00:00,3.050290678
3187,5,13,19:00:00,4.806377039
3188,5,13,20:00:00,3.774088466
3189,5,13,21:00:00,3.825788308
3190,5,13,22:00:00,4.032587676
3191,5,13,23:00:00,2.267583201
3192,5,14,00:00:00,1.80949447
3193,5,14,01:00:00,2.312927329
3194,5,14,02:00:00,1.757794628
3195,5,14,03:00:00,1.912894154
3196,5,14,04:00:00,2.119693522
3197,5,14,05:00:00,2.223093206
3198,5,14,06:00:00,3.299871774
3199,5,14,07:00:00,5.012322273
3200,5,14,08:00:00,3.553723537
3201,5,14,09:00:00,0
3202,5,14,10:00:00,0
3203,5,14,11:00:00,0
3204,5,14,12:00:00,0
3205,5,14,13:00:00,0
3206,5,14,14:00:00,0
3207,5,14,15:00:00,0
3208,5,14,16:00:00,0.464444444
3209,5,14,17:00:00,0.348333333
3210,5,14,18:00:00,2.338350183
3211,5,14,19:00:00,2.32649289
3212,5,14,20:00:00,2.84349131
3213,5,14,21:00:00,4.392778303
3214,5,14,22:00:00,4.187687202
3215,5,14,23:00:00,2.32649289
3216,5,15,00:00:00,3.205390204
3217,5,15,01:00:00,3.670688782
3218,5,15,02:00:00,3.670688782
3219,5,15,03:00:00,4.542376249
3220,5,15,04:00:00,4.13598736
3221,5,15,05:00:00,4.451687992
3222,5,15,06:00:00,2.939681147
3223,5,15,07:00:00,5.122077671
3224,5,15,08:00:00,3.10199052
3225,5,15,09:00:00,0.5225
3226,5,15,10:00:00,0
3227,5,15,11:00:00,0.406388889
3228,5,15,12:00:00,0
3229,5,15,13:00:00,0
3230,5,15,14:00:00,0
3231,5,15,15:00:00,0
3232,5,15,16:00:00,0
3233,5,15,17:00:00,0
3234,5,15,18:00:00,3.004092416
3235,5,15,19:00:00,2.429892574
3236,5,15,20:00:00,3.308789888
3237,5,15,21:00:00,3.928333858
3238,5,15,22:00:00,4.199544495
3239,5,15,23:00:00,1.964593996
3240,5,16,00:00:00,1.964593996
3241,5,16,01:00:00,2.274793048
3242,5,16,02:00:00,2.688391784
3243,5,16,03:00:00,2.946890994
3244,5,16,04:00:00,3.844001315
3245,5,16,05:00:00,3.205390204
3246,5,16,06:00:00,3.461327013
3247,5,16,07:00:00,4.127923379
3248,5,16,08:00:00,2.378192732
3249,5,16,09:00:00,0
3250,5,16,10:00:00,0
3251,5,16,11:00:00,0
3252,5,16,12:00:00,0
3253,5,16,13:00:00,0.348333333
3254,5,16,14:00:00,0
3255,5,16,15:00:00,0
3256,5,16,16:00:00,0.348333333
3257,5,16,17:00:00,0
3258,5,16,18:00:00,3.462181147
3259,5,16,19:00:00,2.429892574
3260,5,16,20:00:00,2.894337018
3261,5,16,21:00:00,3.508379409
3262,5,16,22:00:00,3.61898894
3263,5,16,23:00:00,1.602695102
3264,5,17,00:00:00,1.499295418
3265,5,17,01:00:00,1.447595576
3266,5,17,02:00:00,1.55099526
3267,5,17,03:00:00,1.55099526
3268,5,17,04:00:00,2.228594786
3269,5,17,05:00:00,1.602695102
3270,5,17,06:00:00,3.04051843
3271,5,17,07:00:00,3.050290678
3272,5,17,08:00:00,2.223093206
3273,5,17,09:00:00,0
3274,5,17,10:00:00,0
3275,5,17,11:00:00,0
3276,5,17,12:00:00,0
3277,5,17,13:00:00,0
3278,5,17,14:00:00,0
3279,5,17,15:00:00,0
3280,5,17,16:00:00,0.348333333
3281,5,17,17:00:00,0.580555556
3282,5,17,18:00:00,0.878897314
3283,5,17,19:00:00,1.569208267
3284,5,17,20:00:00,1.085696682
3285,5,17,21:00:00,1.795928909
3286,5,17,22:00:00,1.499295418
3287,5,17,23:00:00,0
3288,5,18,00:00:00,0
3289,5,18,01:00:00,0.051699842
3290,5,18,02:00:00,0.310199052
3291,5,18,03:00:00,0.310199052
3292,5,18,04:00:00,0.310199052
3293,5,18,05:00:00,0.206799368
3294,5,18,06:00:00,0.361898894
3295,5,18,07:00:00,3.835937334
3296,5,18,08:00:00,4.209693522
3297,5,18,09:00:00,0
3298,5,18,10:00:00,0
3299,5,18,11:00:00,0
3300,5,18,12:00:00,0
3301,5,18,13:00:00,0.464444444
3302,5,18,14:00:00,0
3303,5,18,15:00:00,0.464444444
3304,5,18,16:00:00,0.812777778
3305,5,18,17:00:00,0
3306,5,18,18:00:00,2.32649289
3307,5,18,19:00:00,2.378192732
3308,5,18,20:00:00,2.481592416
3309,5,18,21:00:00,2.481592416
3310,5,18,22:00:00,2.952392574
3311,5,18,23:00:00,0.465298578
3312,5,19,00:00:00,0.465298578
3313,5,19,01:00:00,1.033142706
3314,5,19,02:00:00,0.672097946
3315,5,19,03:00:00,0.723797788
3316,5,19,04:00:00,0.672097946
3317,5,19,05:00:00,0.723797788
3318,5,19,06:00:00,0.672097946
3319,5,19,07:00:00,4.469046865
3320,5,19,08:00:00,4.372002895
3321,5,19,09:00:00,0.5225
3322,5,19,10:00:00,0
3323,5,19,11:00:00,0
3324,5,19,12:00:00,0
3325,5,19,13:00:00,0
3326,5,19,14:00:00,0
3327,5,19,15:00:00,0
3328,5,19,16:00:00,0.348333333
3329,5,19,17:00:00,0.348333333
3330,5,19,18:00:00,0.206799368
3331,5,19,19:00:00,0.361898894
3332,5,19,20:00:00,2.194253818
3333,5,19,21:00:00,0.878897314
3334,5,19,22:00:00,0.77549763
3335,5,19,23:00:00,0
3336,5,20,00:00:00,0
3337,5,20,01:00:00,0
3338,5,20,02:00:00,0
3339,5,20,03:00:00,0.580555556
